Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,genres_list,genre_embedding,genre_dim_0,genre_dim_1,genre_dim_2,genre_dim_3,genre_dim_4,genre_dim_5,genre_dim_6,genre_dim_7,genre_dim_8,genre_dim_9,genre_dim_10,genre_dim_11,genre_dim_12,genre_dim_13,genre_dim_14,genre_dim_15,similarity_score,fit_probability,ridge_fitness_score,fitness_score_normalized,is_playlist_song,fit_probability_glm,fitness_score_glm,new_cluster_label
1ngjPnoeRNLB922MFkFUjq,Jetsetter,Other,Other,Other,-0.8552674015140563,1.063250028492495,,2025-01-31T05:00:33Z,"tech house,bass house,house",Solotoko,0.798,0.812,9,-6.658,1,0.046,0.00348,0.313,0.155,0.424,128.018,4,"['tech house', 'bass house', 'house']","[ 0.495184    1.11273146  0.22856916  1.9289492   1.10610433  0.03987399
 -0.74077527 -2.19237947  0.00610565  0.0215472  -0.95104901  0.3314314
 -0.21682913  0.08243947 -0.54417463 -0.34633744]",0.495184,1.11273146,0.22856916,1.9289492,1.10610433,0.03987399,-0.74077527,-2.19237947,0.00610565,0.0215472,-0.95104901,0.3314314,-0.21682913,0.08243947,-0.54417463,-0.34633744,0.855066492,0.8448141,0.0247209734642238,52.81167037316994,0,0.0201920207106966,14.228924298163877,B
0KPGWtmifwHgXFYDFnokOu,Cha Cha Cha,Other,Other,Other,-0.129579643539191,-0.1035350769898257,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:02Z,"tech house,techno",elrow Music,0.804,0.982,5,-6.612,1,0.053,0.000841,0.373,0.0503,0.843,125.0,4,"['tech house', 'techno']","[ 0.44777618  0.46069075  0.60533318  2.04491127  0.82594541  0.06725956
 -0.16146823 -2.472893    0.40314078 -0.25146043 -0.77826178 -0.09175234
 -1.0618737  -0.14084649  0.21255102  0.37586579]",0.44777618,0.46069075,0.60533318,2.04491127,0.82594541,0.06725956,-0.16146823,-2.472893,0.40314078,-0.25146043,-0.77826178,-0.09175234,-1.0618737,-0.14084649,0.21255102,0.37586579,0.824589863,0.81467956,0.0246220447110429,52.80624722265569,0,0.0211629917266879,14.592438141540809,H
50ZvRW9MGwKYnkmi0DLXQn,Shake It - Original Mix,Other,Other,Other,0.5426156834955217,-1.1730880903486198,bfotri6xxqsu065vsarlivepn,2023-11-11T21:28:28Z,"tech house,minimal techno",Other,0.805,0.977,0,-6.596,0,0.0899,0.000271,0.895,0.0359,0.723,126.007,4,"['tech house', 'minimal techno']","[ 0.64552583  0.41563115  0.57476565  2.01730758  0.95398092  0.25939797
 -0.11290643 -2.55388629  0.46515542 -0.21745473 -0.77948225 -0.3359374
 -1.19601786 -0.05843492  0.1489724   0.56288791]",0.64552583,0.41563115,0.57476565,2.01730758,0.95398092,0.25939797,-0.11290643,-2.55388629,0.46515542,-0.21745473,-0.77948225,-0.3359374,-1.19601786,-0.05843492,0.1489724,0.56288791,0.830692416,0.82130194,0.0240821411575469,52.776650385137415,0,0.0101320099873081,10.462639720926983,C
0IoD88QDxy5GPip9IzlzyI,Certified,Other,AYYBO,Other,-0.390052685373905,1.5007944430483653,groovebassment,2024-07-29T19:10:54Z,"tech house,house",Insomniac Records,0.796,0.908,2,-4.894,1,0.0959,0.0335,0.676,0.366,0.57,128.039,4,"['tech house', 'house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.848488029,0.77810377,0.0217131841613234,52.64678712557739,0,0.0637545041299427,30.537923757438943,B
4O0LwyuV3U18Hg5AxILDlI,Sing It Back (Boris Musical Mix) (Edit),Other,Other,Other,0.2342979786932201,1.8897228115424725,,2025-03-02T05:27:09Z,"trip hop,disco house,funky house,nu disco,uk funky",Other,0.761,0.775,3,-7.495,0,0.0339,0.00698,0.000543,0.0512,0.966,123.017,4,"['trip hop', 'disco house', 'funky house', 'nu disco', 'uk funky']","[ 0.41436005  0.26281272  0.18765197  1.63514521  1.22359748 -0.1613123
 -0.2251981  -2.02075589  0.17506288 -0.1352589  -1.30588727  0.40749028
 -0.25360298  0.15781135  0.13619273 -0.13446684]",0.41436005,0.26281272,0.18765197,1.63514521,1.22359748,-0.1613123,-0.2251981,-2.02075589,0.17506288,-0.1352589,-1.30588727,0.40749028,-0.25360298,0.15781135,0.13619273,-0.13446684,0.666957277,0.6314582,0.021604026288142,52.64080322749879,0,0.0091855383229074,10.108297988056218,G
5oyfcSL66oAb1kuIopEPyB,Hostyl,Other,Other,Other,-0.3790193672275009,-1.2703201824721464,,2019-04-18T19:23:33Z,"g-house,bass house,future house,piano house,tech house,house,latin house",Other,0.87,0.872,6,-2.245,1,0.0543,0.0455,0.763,0.0662,0.266,123.993,4,"['g-house', 'bass house', 'future house', 'piano house', 'tech house', 'house', 'latin house']","[ 0.30138813  0.35620338  0.18244454  1.92571357  1.05527092 -0.06694956
 -0.5304944  -1.82655672 -0.21920923  0.20961705 -0.96633723  0.44297283
 -0.36539481  0.01138564 -0.36981472 -0.38859865]",0.30138813,0.35620338,0.18244454,1.92571357,1.05527092,-0.06694956,-0.5304944,-1.82655672,-0.21920923,0.20961705,-0.96633723,0.44297283,-0.36539481,0.01138564,-0.36981472,-0.38859865,0.721531944,0.756813,0.0187411899717298,52.48386612132558,0,0.0101225263407599,10.459089216587348,G
61qizAfc9MuhWTuqfxhY7v,The Inside,Other,Other,Other,-0.2624030438939818,-0.5896955376074594,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:30:35Z,"bass house,tech house",Other,0.746,0.84,1,-8.979,0,0.146,0.00417,0.765,0.066,0.202,128.001,4,"['bass house', 'tech house']","[ 0.80283847  1.00024182  0.38550407  2.08050627  1.03551853  0.18344735
 -0.6569925  -2.24784195  0.1046039   0.34628088 -0.78363413 -0.09289871
 -0.6031015   0.22585907 -0.59424466  0.21215576]",0.80283847,1.00024182,0.38550407,2.08050627,1.03551853,0.18344735,-0.6569925,-2.24784195,0.1046039,0.34628088,-0.78363413,-0.09289871,-0.6031015,0.22585907,-0.59424466,0.21215576,0.842397929,0.7613844,0.0184788730656977,52.46948623662977,0,0.0099123638957055,10.38040822933126,A
3WcWmhHyMM04VYU6o8xKle,Coins,Other,Other,Other,-0.0849723618558774,0.917401890307205,,2025-01-24T05:00:51Z,"tech house,afro house",Other,0.785,0.828,11,-6.124,1,0.0516,0.042,0.412,0.295,0.604,127.994,4,"['tech house', 'afro house']","[ 0.21813846  0.41131756  0.60546961  2.16433829  0.80294487 -0.15339932
 -0.28365234 -2.51721299  0.42121344 -0.26529783 -0.72163489  0.13958016
 -1.00590175 -0.32701996  0.18174004  0.24508643]",0.21813846,0.41131756,0.60546961,2.16433829,0.80294487,-0.15339932,-0.28365234,-2.51721299,0.42121344,-0.26529783,-0.72163489,0.13958016,-1.00590175,-0.32701996,0.18174004,0.24508643,0.778131371,0.74682605,0.0182779069896615,52.45846952769979,0,0.0094589301659081,10.210650908957389,H
6h22nojCzSH8n9LH7ZVSQe,Serotonin,Other,Other,Other,1.9385018791148,-0.4438473994221693,rüfüs,2020-07-11T02:14:05Z,"indie dance,melodic techno,melodic house",Other,0.808,0.679,2,-8.56,1,0.108,0.00434,0.917,0.0815,0.292,122.003,4,"['indie dance', 'melodic techno', 'melodic house']","[ 0.31657502  0.43937449  0.21439907  1.50830665  0.96567002  0.19515239
 -0.55307186 -1.99798979  0.19763262 -0.21703949 -1.09684992  0.32898262
 -0.26585812 -0.26919259 -0.12063519 -0.19536801]",0.31657502,0.43937449,0.21439907,1.50830665,0.96567002,0.19515239,-0.55307186,-1.99798979,0.19763262,-0.21703949,-1.09684992,0.32898262,-0.26585812,-0.26919259,-0.12063519,-0.19536801,0.68382971,0.6103639,0.0181742514908031,52.45278726289948,0,0.0099616800550309,10.398871300135363,G
0htfSPN3BMHHaJTrZ63YMM,Gucci Suit,Gucci Suit,Cloonee,Other,-0.0913160155250621,0.3340093375660445,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"tech house,house,latin house,techno",elrow Music,0.731,0.603,6,-10.01,1,0.0674,0.00705,0.189,0.0956,0.448,126.003,4,"['tech house', 'house', 'latin house', 'techno']","[ 0.62322114  0.53507723  0.30804703  2.00655624  0.84067236  0.10774436
 -0.58478711 -2.05347836  0.05924384 -0.03984761 -0.97649136  0.02466125
 -0.56665818 -0.03629538 -0.26509045 -0.25306442]",0.62322114,0.53507723,0.30804703,2.00655624,0.84067236,0.10774436,-0.58478711,-2.05347836,0.05924384,-0.03984761,-0.97649136,0.02466125,-0.56665818,-0.03629538,-0.26509045,-0.25306442,0.803002549,0.7858264,0.0178065065058534,52.43262794278159,0,0.2442393106539623,98.10814429971258,E
3xE0VoNYqeBYX86YUQBdFQ,Right 2 Left,Other,Other,Other,-1.0161682769324567,-0.2007671691133524,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:02Z,"moombahton,tribal house,latin house,tech house,disco house,east coast hip hop",Other,0.823,0.872,1,-4.671,1,0.0594,0.0205,0.608,0.0846,0.349,127.017,4,"['moombahton', 'tribal house', 'latin house', 'tech house', 'disco house', 'east coast hip hop']","[ 0.29993571  0.08658703  0.60446054  1.87112105  0.97733907 -0.10577042
 -0.54816942 -1.92400171  0.13812234  0.29749874 -0.80549472  0.03497989
 -0.78587234 -0.05670093  0.17757578 -0.12363604]",0.29993571,0.08658703,0.60446054,1.87112105,0.97733907,-0.10577042,-0.54816942,-1.92400171,0.13812234,0.29749874,-0.80549472,0.03497989,-0.78587234,-0.05670093,0.17757578,-0.12363604,0.77213753,0.7887904,0.0170837964951303,52.39300988392328,0,0.0097593428197619,10.323119928735473,H
5210IHeb1Of8bjYhxuVIDy,Blue Lake,Other,Other,Other,2.368347448326762,0.9660179363689684,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:29:49Z,"minimal techno,techno,melodic techno,tech house,electro",Other,0.836,0.661,7,-9.948,1,0.0579,0.00373,0.895,0.106,0.157,125.001,4,"['minimal techno', 'techno', 'melodic techno', 'tech house', 'electro']","[ 0.72238128  0.50028779  0.42821617  1.98683245  0.94407805  0.24925057
 -0.18855003 -2.32934639  0.37384166 -0.33109613 -0.95663511 -0.35970111
 -1.01166228 -0.07612427 -0.0237132   0.07712151]",0.72238128,0.50028779,0.42821617,1.98683245,0.94407805,0.24925057,-0.18855003,-2.32934639,0.37384166,-0.33109613,-0.95663511,-0.35970111,-1.01166228,-0.07612427,-0.0237132,0.07712151,0.749911099,0.7379723,0.0169261321177589,52.38436691995451,0,0.0095457242324754,10.243145024848166,E
7w3joIaarMuQLZpuPh2dtE,GATTACA,Other,Other,Other,0.707863323192807,-1.2703201824721464,rüfüs,2021-06-15T23:41:58Z,"melodic house,melodic techno",Other,0.834,0.764,5,-10.413,1,0.0664,0.0772,0.57,0.105,0.514,115.989,4,"['melodic house', 'melodic techno']","[ 4.85984795e-01  8.42326641e-01  1.83929045e-01  1.71997803e+00
  1.12583762e+00  1.58513218e-01 -4.79482301e-01 -2.30152810e+00
  1.81544550e-01 -4.74393815e-01 -1.08520296e+00  2.50767380e-01
 -3.39198381e-01  7.13206828e-04 -1.40628219e-01 -3.72351736e-01]",0.485984795,0.842326641,0.183929045,1.71997803,1.12583762,0.158513218,-0.479482301,-2.3015281,0.18154455,-0.474393815,-1.08520296,0.25076738,-0.339198381,0.000713207,-0.140628219,-0.372351736,0.814660728,0.73095876,0.0158699620902075,52.32646900004879,0,0.0101704567608839,10.47703349190244,G
6MLvUL2dYphJTwgiBvuJ1J,Treat You Better - Purple Disco Machine Remix,Other,Other,Other,0.0296067308875378,0.6743216599983881,frosty480,2019-12-25T05:43:20Z,"disco house,nu disco,funky house,house",Other,0.801,0.854,5,-4.377,0,0.0442,0.00364,0.00325,0.155,0.899,122.033,4,"['disco house', 'nu disco', 'funky house', 'house']","[ 0.27889445  0.92751721  0.20063449  1.84482986  1.05593078 -0.05062857
 -0.49375816 -2.28375623  0.16980446 -0.55008381 -1.07155165  0.41502742
 -0.27116504 -0.21975184 -0.10838805 -0.73714609]",0.27889445,0.92751721,0.20063449,1.84482986,1.05593078,-0.05062857,-0.49375816,-2.28375623,0.16980446,-0.55008381,-1.07155165,0.41502742,-0.27116504,-0.21975184,-0.10838805,-0.73714609,0.700857964,0.7278692,0.0158433155365306,52.3250082693044,0,0.0095365870590709,10.239724233735776,D
50h1sIM5ADkTtUAIJyzFB1,Spooky,Other,Other,Other,-0.8619539553815754,0.2367772454425178,groovebassment,2024-06-28T00:24:45Z,tech house,Other,0.758,0.924,7,-5.994,1,0.0373,0.00389,0.164,0.0393,0.848,128.999,4,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.743897144,0.7758579,0.0157427790170906,52.31949698305475,0,0.0096318744601006,10.275398099178965,C
5tb7bUuqTNVeON3uamNvSF,The Answer (featuring Arthur Baker & Victor Simonelli),Other,Other,Other,-0.5148381016677416,-0.2007671691133524,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:02Z,"tech house,house,bass house,disco house,funky house,chicago house",Black Book Records/Astralwerks,0.728,0.905,10,-4.388,0,0.129,0.0437,0.0641,0.233,0.518,125.967,4,"['tech house', 'house', 'bass house', 'disco house', 'funky house', 'chicago house']","[ 0.49610016  0.76018202  0.38744805  1.90603568  1.02078204  0.06367579
 -0.45684979 -2.42467415  0.34712619 -0.4007546  -0.94477765  0.10666824
 -0.65211833 -0.11524298 -0.14634107 -0.17595321]",0.49610016,0.76018202,0.38744805,1.90603568,1.02078204,0.06367579,-0.45684979,-2.42467415,0.34712619,-0.4007546,-0.94477765,0.10666824,-0.65211833,-0.11524298,-0.14634107,-0.17595321,0.814170059,0.78959936,0.0142560893394025,52.237998514401,0,0.0210874010299506,14.564138363028423,B
5DgCDCuuevkqBmyFMjhbUc,Dani Girl,Dani Girl,Ranger Trucco,Other,-0.206500226265538,0.5770895678748614,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"tech house,bass house",Spinnin' Deep,0.805,0.78,0,-6.366,1,0.0729,0.00261,0.896,0.0636,0.604,125.03,4,"['tech house', 'bass house']","[ 0.80283847  1.00024182  0.38550407  2.08050627  1.03551853  0.18344735
 -0.6569925  -2.24784195  0.1046039   0.34628088 -0.78363413 -0.09289871
 -0.6031015   0.22585907 -0.59424466  0.21215576]",0.80283847,1.00024182,0.38550407,2.08050627,1.03551853,0.18344735,-0.6569925,-2.24784195,0.1046039,0.34628088,-0.78363413,-0.09289871,-0.6031015,0.22585907,-0.59424466,0.21215576,0.921418525,0.8523401,0.0135414254548182,52.198821534113925,0,0.239240929835922,96.23684166358568,A
7vDgSKa1c1hx0piUajViBM,WHIPLASH,WHIPLASH,AYYBO,Other,-0.777005473894225,0.3826253836278079,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"tech house,house",Altered States,0.807,0.866,11,-4.54,1,0.097,0.075,0.897,0.0947,0.538,121.994,4,"['tech house', 'house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.889827774,0.84531784,0.0056933374174404,51.76859916390095,0,0.2374459021611261,95.564816033277,D
0vN6p8shZz3P9BbfzobvdN,Tease (feat. Kyozo),Other,Other,Other,0.7658739685110117,-0.4924634454839326,12179883790,2025-01-28T20:44:19Z,"melodic techno,tech house",Other,0.803,0.823,11,-9.816,1,0.0559,0.00121,0.811,0.0701,0.517,127.013,4,"['melodic techno', 'tech house']","[ 1.1052745   0.42690128  0.55597195  2.09683502  0.94076186  0.54338676
 -0.11708385 -2.46972513  0.30413463  0.27744582 -0.69665745 -0.57944113
 -1.21360791  0.27932098  0.06302349  1.12032321]",1.1052745,0.42690128,0.55597195,2.09683502,0.94076186,0.54338676,-0.11708385,-2.46972513,0.30413463,0.27744582,-0.69665745,-0.57944113,-1.21360791,0.27932098,0.06302349,1.12032321,0.788525925,0.8092383,0.0056497522545192,51.766209879783766,0,0.0099262533175848,10.385608175618506,C
1Yiy8GvXUQlt5zWBNZBdEc,Funked Up - Extended Mix,Other,Other,Other,0.0628478795260641,-0.5896955376074594,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:02Z,"bass house,funky house",Other,0.847,0.843,11,-6.744,1,0.0976,0.000751,0.696,0.506,0.462,123.987,4,"['bass house', 'funky house']","[ 0.85512993  0.95360763  0.35979382  1.9337526   1.09552521  0.18345945
 -0.6241446  -2.41090739  0.35698129 -0.10462476 -0.92268002 -0.17669468
 -0.65508891  0.17840448 -0.53271065 -0.10046229]",0.85512993,0.95360763,0.35979382,1.9337526,1.09552521,0.18345945,-0.6241446,-2.41090739,0.35698129,-0.10462476,-0.92268002,-0.17669468,-0.65508891,0.17840448,-0.53271065,-0.10046229,0.805508197,0.71991396,0.0039877923988159,51.675103319190384,0,0.009926389317959,10.38565909167874,A
2cAYjs1WvosMFadzTDmmzD,It's A Killa,Other,Other,Other,-0.5520730290868674,-1.1730880903486198,groovebassment,2022-03-19T21:52:23Z,"tech house,house,techno",Catch & Release,0.78,0.914,7,-5.283,1,0.0435,0.00356,0.00701,0.151,0.81,125.986,4,"['tech house', 'house', 'techno']","[ 0.2584758   0.75303075  0.3751219   1.9052192   0.96638892 -0.03758453
 -0.41042576 -2.3424135   0.20513024 -0.37694701 -0.94746745  0.33219565
 -0.52267726 -0.16203091 -0.00631083 -0.23719742]",0.2584758,0.75303075,0.3751219,1.9052192,0.96638892,-0.03758453,-0.41042576,-2.3424135,0.20513024,-0.37694701,-0.94746745,0.33219565,-0.52267726,-0.16203091,-0.00631083,-0.23719742,0.792032158,0.7979288,0.0022629927906709,51.58055196196497,0,0.0213910420885436,14.677816038673017,B
6bjHTATKGW2982YBO1gjYH,Gravity (feat. Laura Korinth),Other,Other,Other,3.1235347086583287,0.6743216599983881,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:29:49Z,"minimal techno,techno,melodic techno,tech house,electro",Other,0.8,0.619,7,-10.447,1,0.0752,0.000153,0.727,0.108,0.12,125.003,4,"['minimal techno', 'techno', 'melodic techno', 'tech house', 'electro']","[ 0.72238128  0.50028779  0.42821617  1.98683245  0.94407805  0.24925057
 -0.18855003 -2.32934639  0.37384166 -0.33109613 -0.95663511 -0.35970111
 -1.01166228 -0.07612427 -0.0237132   0.07712151]",0.72238128,0.50028779,0.42821617,1.98683245,0.94407805,0.24925057,-0.18855003,-2.32934639,0.37384166,-0.33109613,-0.95663511,-0.35970111,-1.01166228,-0.07612427,-0.0237132,0.07712151,0.726936183,0.7030416,0.0012645668585828,51.52581950114914,0,0.0096657627362365,10.288085251834072,E
7oMEgEbDe9bEgYIgxh829R,Lose Your Cool,Other,Other,Other,-1.0447500169936168,0.7229377060601515,groovebassment,2024-04-24T13:18:12Z,tech house,Other,0.713,0.836,4,-7.287,0,0.0894,0.13,0.559,0.0737,0.48,126.998,4,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.727813853,0.756362,-0.0004521712730463,51.43171006398344,0,0.0094775670701868,10.217628226087788,C
2jUqttRvgSaJtRj6E4iJiN,Exodus,Other,Other,Other,-0.6491440411153307,-1.0272399521633298,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:02Z,"bass house,g-house",Other,0.79,0.923,7,-5.214,0,0.0902,0.17,0.889,0.33,0.482,124.018,4,"['bass house', 'g-house']","[-0.03855109  0.25440121  0.17245181  1.68237686  1.33746463  0.00355896
 -0.3249172  -1.75546962 -0.26635189 -0.14750254 -1.54205608  0.2235259
 -0.09865078  0.63398176 -0.69778352 -0.39257562]",-0.03855109,0.25440121,0.17245181,1.68237686,1.33746463,0.00355896,-0.3249172,-1.75546962,-0.26635189,-0.14750254,-1.54205608,0.2235259,-0.09865078,0.63398176,-0.69778352,-0.39257562,0.624210626,0.61273384,-0.001624983346686,51.3674179730012,0,0.0100333605023246,10.425707152556887,G
15223sfwoQj4IAJL8GSnfO,Ritmo,Other,Other,Other,-0.7156364236923343,-1.1244720442868563,groovebassment,2023-01-21T14:16:21Z,"latin house,tech house",Other,0.777,0.869,7,-5.159,0,0.0945,0.00083,0.000653,0.375,0.681,124.007,4,"['latin house', 'tech house']","[ 1.41795582  0.19403835  0.38280379  2.3450582   0.67032355  0.53310269
 -0.64570755 -1.80226076 -0.16206301  0.92360485 -0.78617543 -0.68913367
 -0.94585219  0.34686351 -0.53908021  0.61068031]",1.41795582,0.19403835,0.38280379,2.3450582,0.67032355,0.53310269,-0.64570755,-1.80226076,-0.16206301,0.92360485,-0.78617543,-0.68913367,-0.94585219,0.34686351,-0.53908021,0.61068031,0.655029587,0.67771953,-0.0019672418557978,51.34865578961152,0,0.0100612971142875,10.436166110670277,C
61xzR8Q50vPXZZbN6DRlEW,Hostyl,Other,Other,Other,-0.3782831403310773,-0.0063029848662989,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:21:56Z,"g-house,bass house,future house,piano house,tech house,house,latin house",Other,0.87,0.871,6,-2.258,1,0.0506,0.0403,0.805,0.0662,0.278,123.993,4,"['g-house', 'bass house', 'future house', 'piano house', 'tech house', 'house', 'latin house']","[ 0.30138813  0.35620338  0.18244454  1.92571357  1.05527092 -0.06694956
 -0.5304944  -1.82655672 -0.21920923  0.20961705 -0.96633723  0.44297283
 -0.36539481  0.01138564 -0.36981472 -0.38859865]",0.30138813,0.35620338,0.18244454,1.92571357,1.05527092,-0.06694956,-0.5304944,-1.82655672,-0.21920923,0.20961705,-0.96633723,0.44297283,-0.36539481,0.01138564,-0.36981472,-0.38859865,0.721217837,0.7681425,-0.0028818983810369,51.29851546290456,0,0.0097265344336161,10.310837067201568,G
6Ea2oEzysv4UECGNxL1IEW,Eat Your Man (with Nelly Furtado),Other,Other,Other,-0.5809573281465576,1.8897228115424725,,2024-12-13T05:00:15Z,"house,tech house",Other,0.738,0.883,8,-7.989,1,0.0818,0.053,0.193,0.102,0.651,125.04,4,"['house', 'tech house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.913162444,0.83678186,-0.0036219237378453,51.25794819843102,0,0.0091530168425642,10.09612253882328,B
4u0GytwaRQQbd3GrDBgIvj,Money,Other,Other,Other,-0.2990429386159982,0.1395451533189911,bfotri6xxqsu065vsarlivepn,2023-11-07T23:57:09Z,tech house,Other,0.801,0.784,1,-8.642,1,0.0482,0.00093,0.861,0.107,0.541,128.02,4,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.751819669,0.7747653,-0.0065414264056289,51.097904713751085,0,0.0096851747055809,10.295352739192293,C
6fL2wAZuNKGpze9E3SINnW,Along Came Polly,Other,Other,Other,1.354149514653377,1.2090981666777851,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:16Z,"melodic techno,techno,tech house",Other,0.825,0.595,0,-9.393,1,0.0669,0.00107,0.94,0.0578,0.0781,124.004,4,"['melodic techno', 'techno', 'tech house']","[ 0.66254896  0.42277468  0.55460836  1.96798118  0.88543004  0.23293943
 -0.12452008 -2.48912923  0.4534205  -0.27459611 -0.81368357 -0.28735384
 -1.1192866  -0.02528894  0.19596005  0.49011731]",0.66254896,0.42277468,0.55460836,1.96798118,0.88543004,0.23293943,-0.12452008,-2.48912923,0.4534205,-0.27459611,-0.81368357,-0.28735384,-1.1192866,-0.02528894,0.19596005,0.49011731,0.684084783,0.7197513,-0.0067436598777896,51.08681852775074,0,0.0094310205087117,10.200202042217086,H
5yk68eBMuGEyoY4ONjwy9i,Crave You - Graz Remix,Other,Other,Other,0.1652237593287582,-1.2703201824721464,,2019-04-18T19:19:28Z,nu disco,Other,0.754,0.719,8,-8.652,0,0.0568,0.0187,0.277,0.0347,0.712,123.014,4,['nu disco'],"[ 0.60499924  1.58142233 -0.21194832  1.87855458  1.34216142  0.22517408
 -0.54894108 -1.91466987 -0.42409837 -0.18704301 -1.33783758  0.27351096
  0.23467934  0.0845961  -0.55407441 -1.2446897 ]",0.60499924,1.58142233,-0.21194832,1.87855458,1.34216142,0.22517408,-0.54894108,-1.91466987,-0.42409837,-0.18704301,-1.33783758,0.27351096,0.23467934,0.0845961,-0.55407441,-1.2446897,0.626437216,0.6331187,-0.0069771576335377,51.07401847282795,0,0.010146498896697,10.468064104406588,G
6ryPKHgiz6MSGJ1wYqn28b,Da Fonk (feat. Joni),Other,Other,Other,1.12322640167512,1.8897228115424725,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:02Z,"tech house,house",Other,0.776,0.798,9,-8.6,0,0.0907,0.01,0.793,0.116,0.428,127.007,4,"['tech house', 'house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.896665543,0.84475464,-0.0084400201712712,50.99382617818472,0,0.0092211291846052,10.121622557700189,B
