Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,genres_list,genre_embedding,genre_dim_0,genre_dim_1,genre_dim_2,genre_dim_3,genre_dim_4,genre_dim_5,genre_dim_6,genre_dim_7,genre_dim_8,genre_dim_9,genre_dim_10,genre_dim_11,genre_dim_12,genre_dim_13,genre_dim_14,genre_dim_15,similarity_score,fit_probability
6ovzIhWfOcUwYRlobZvJ06,Bandit - Club Mix,Bandit (Club Mix),"Don Toliver,ACRAZE",2024-03-02,168000,47,,2025-03-07T05:00:26Z,tech house,Cactus Jack / Atlantic,0.828,0.812,2.0,-5.225,1.0,0.0503,0.00803,0.0134,0.195,0.311,130.001,4.0,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.6960891361254151,0.74164903
46qondUDqflcac1ufdqAlZ,Closer (feat. Bantu),Closer (feat. Bantu),"Wakyin,Bantu",2024-08-16,181000,51,,2025-03-07T05:00:26Z,"afro house,latin house",Insomniac Records,0.813,0.894,10.0,-6.761,0.0,0.101,0.0807,0.000189,0.0936,0.727,119.997,4.0,"['afro house', 'latin house']","[ 0.51763982  0.09849589  0.32948824  2.12984747  0.59614399 -0.14277098
 -0.74581596 -1.90162516  0.2048611  -0.21745211 -0.99902257 -0.06922811
 -0.75865051 -0.33297226 -0.32060903 -0.66625932]",0.51763982,0.09849589,0.32948824,2.12984747,0.59614399,-0.14277098,-0.74581596,-1.90162516,0.2048611,-0.21745211,-0.99902257,-0.06922811,-0.75865051,-0.33297226,-0.32060903,-0.66625932,0.7043284615367068,0.6832194
3WBeUXMYcRePMS2DwaNwUD,MERTHER,MERTHER,Mau P,2024-10-18,189405,65,,2025-03-07T05:00:26Z,"tech house,house",Defected Records,0.553,0.96,0.0,-5.146,1.0,0.0421,0.00104,0.66,0.342,0.13,127.965,4.0,"['tech house', 'house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.6461663163747142,0.6333852
15z2xOc2TLj1ljQK1Bo5S6,Rain,Rain,"PARISI,Clementine Douglas",2024-11-15,186997,56,,2025-03-07T05:00:26Z,melodic techno,FFRR,0.831,0.683,7.0,-6.655,0.0,0.0775,0.0986,0.114,0.224,0.615,128.991,4.0,['melodic techno'],"[ 1.09209454  0.34694254  0.45315874  1.81412101  1.0043993   0.56429917
 -0.05062379 -2.52160168  0.55397993 -0.32086748 -0.88452715 -0.67855686
 -1.23411238  0.20582615  0.16277811  0.71862036]",1.09209454,0.34694254,0.45315874,1.81412101,1.0043993,0.56429917,-0.05062379,-2.52160168,0.55397993,-0.32086748,-0.88452715,-0.67855686,-1.23411238,0.20582615,0.16277811,0.71862036,0.7342867206484889,0.7159275
5DqY3RLK5Vl6zvTc1vv06A,Shake It,Shake It,"Kyle Watson,NEZ",2024-08-09,175730,38,,2025-03-07T05:00:26Z,"tech house,bass house,house,g-house",FUNKSHWAY,0.822,0.776,6.0,-5.272,0.0,0.0595,0.031,0.48,0.0875,0.876,130.024,4.0,"['tech house', 'bass house', 'house', 'g-house']","[ 0.23030683  0.58834329  0.22959703  1.84253445  1.19983241  0.07057988
 -0.43542978 -2.00256059 -0.16732632 -0.01179153 -1.21969467  0.2867045
 -0.20867235  0.3540949  -0.46908318 -0.18161225]",0.23030683,0.58834329,0.22959703,1.84253445,1.19983241,0.07057988,-0.43542978,-2.00256059,-0.16732632,-0.01179153,-1.21969467,0.2867045,-0.20867235,0.3540949,-0.46908318,-0.18161225,0.8556454896465989,0.83243865
6KqM3xmPIDonsTjCSGrrr5,TOO COOL TO BE CARELESS,TOO COOL TO BE CARELESS,PAWSA,2024-07-05,220046,76,,2025-03-07T05:00:26Z,"tech house,house",PAWZ,0.805,0.781,1.0,-7.225,0.0,0.0434,0.002,0.302,0.0598,0.818,128.001,4.0,"['tech house', 'house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.9163189979771605,0.85473305
0LmYyhrISLyWmZKyoNUs02,Pegao,Pegao,"Cloonee,Andruss",2024-09-06,218813,49,,2025-03-07T05:00:26Z,"tech house,house,latin house,techno,tribal house",Helix Records,0.71,0.926,10.0,-5.678,1.0,0.0891,0.0133,0.123,0.055,0.699,128.037,4.0,"['tech house', 'house', 'latin house', 'techno', 'tribal house']","[ 0.62707654  0.49986674  0.31412898  1.93376884  0.92665952  0.14027127
 -0.45587163 -2.13580208  0.21100365 -0.27988267 -1.02769272 -0.05780867
 -0.6829198  -0.05929805 -0.16070681 -0.20578549]",0.62707654,0.49986674,0.31412898,1.93376884,0.92665952,0.14027127,-0.45587163,-2.13580208,0.21100365,-0.27988267,-1.02769272,-0.05780867,-0.6829198,-0.05929805,-0.16070681,-0.20578549,0.8542808768073588,0.8057686
3OKzARSIc5pfWnCLiuOhIu,Drum Tool,Drum Tool,Alex Culross,2024-07-26,210000,24,,2025-03-07T05:00:26Z,tech house,Black Book Records,0.796,0.977,7.0,-4.931,0.0,0.0605,0.00016,0.901,0.0705,0.429,127.99,4.0,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.7505281772704445,0.7746906
3xWOfgZzCg1jdEpEfM4oKi,Higher,Higher,"BLOND:ISH,Black Circle",2025-01-17,160609,52,,2025-03-07T05:00:26Z,"afro house,latin house,melodic house",Insomniac Records,0.459,0.924,5.0,-5.623,1.0,0.0305,0.000867,0.864,0.225,0.54,126.987,4.0,"['afro house', 'latin house', 'melodic house']","[ 0.30505156  0.51156751  0.19122528  1.96184333  0.81318798 -0.17760489
 -0.79999091 -1.96156828  0.07294379 -0.35427479 -1.09464131  0.3472118
 -0.32052847 -0.29011475 -0.36175087 -0.93194749]",0.30505156,0.51156751,0.19122528,1.96184333,0.81318798,-0.17760489,-0.79999091,-1.96156828,0.07294379,-0.35427479,-1.09464131,0.3472118,-0.32052847,-0.29011475,-0.36175087,-0.93194749,0.5078232986366225,0.6354219
787Y2idwCU2Rk60Prv4wpr,Saving Up,Saving Up,Dom Dolla,2023-10-06,207514,72,,2025-03-07T05:00:26Z,"house,tech house",Three Six Zero Recordings/Columbia Records,0.747,0.822,3.0,-6.373,0.0,0.0721,0.00353,0.132,0.165,0.578,129.994,4.0,"['house', 'tech house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.9131612703046037,0.81593907
5t5N6ptYytg52XRAXh1Z24,Slap Back,Slap Back,"Nicole Moudaber,House Of Molly",2024-08-01,179535,33,,2025-03-07T05:00:26Z,"techno,tech house,minimal techno",Higher Ground,0.764,0.911,2.0,-6.665,1.0,0.0438,0.00518,0.846,0.0832,0.701,128.994,4.0,"['techno', 'tech house', 'minimal techno']","[ 0.35604985  0.41526126  0.5671375   1.91496289  0.89424274  0.04361357
 -0.12173513 -2.54523667  0.56076769 -0.60452982 -0.8689001  -0.12501803
 -1.1075599  -0.25045954  0.25325933  0.11849378]",0.35604985,0.41526126,0.5671375,1.91496289,0.89424274,0.04361357,-0.12173513,-2.54523667,0.56076769,-0.60452982,-0.8689001,-0.12501803,-1.1075599,-0.25045954,0.25325933,0.11849378,0.7711721188054389,0.8055479
6xDwgVCTbBs95DZFSyeNhG,All I Do Bae (Pull Up) - Edit,All I Do Bae (Pull Up) - Edit,Menesix,2024-10-18,160000,34,,2025-03-07T05:00:26Z,"tech house,house",OVRDOSE RECORDS,0.782,0.973,2.0,-8.239,1.0,0.0416,0.000597,0.396,0.0915,0.398,138.004,4.0,"['tech house', 'house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.8856704450133899,0.847031
00GvqqIkMdHaxChyhZf9Nx,4U,4U,"Matroda,Martin Ikin,Sian-Lee",2024-08-30,180703,62,,2025-03-07T05:00:26Z,"bass house,tech house,g-house,house,electro house,piano house",Terminal Underground,0.786,0.98,2.0,-3.92,1.0,0.0852,0.00193,0.866,0.0555,0.517,127.978,4.0,"['bass house', 'tech house', 'g-house', 'house', 'electro house', 'piano house']","[ 0.24756139  0.44334968  0.09628115  1.85782915  1.05753139 -0.09859136
 -0.49396836 -1.84509145 -0.1226834   0.16289983 -0.98478119  0.60382241
 -0.31595832 -0.13607114 -0.27812795 -0.40023812]",0.24756139,0.44334968,0.09628115,1.85782915,1.05753139,-0.09859136,-0.49396836,-1.84509145,-0.1226834,0.16289983,-0.98478119,0.60382241,-0.31595832,-0.13607114,-0.27812795,-0.40023812,0.7388164933900143,0.80632466
3dEOOgfF6zXFDhLHat95pQ,Wile Out (feat. Surya Sen),Wile Out (feat. Surya Sen),"Bontan,Surya Sen",2024-09-13,195143,46,,2025-03-07T05:00:26Z,"tech house,afro house,tribal house",Good Company,0.824,0.906,11.0,-6.724,0.0,0.0407,0.00835,0.298,0.146,0.328,123.002,4.0,"['tech house', 'afro house', 'tribal house']","[ 0.35959168  0.39388664  0.51646534  1.99043194  0.95883264 -0.01213991
 -0.16917145 -2.49984097  0.55348992 -0.59020619 -0.89192265 -0.03617602
 -1.05325659 -0.26844955  0.20676927  0.15783437]",0.35959168,0.39388664,0.51646534,1.99043194,0.95883264,-0.01213991,-0.16917145,-2.49984097,0.55348992,-0.59020619,-0.89192265,-0.03617602,-1.05325659,-0.26844955,0.20676927,0.15783437,0.7559719037945545,0.7649784
3rlPsxTu5l9Fzjt6OXdv9m,House Music,My House EP,"Majestic,Mike Dunn",2024-10-25,194211,29,,2025-03-07T05:00:26Z,"chicago house,disco house,acid house,funky house,house,hip house",Defected Records,0.782,0.836,9.0,-7.323,0.0,0.0421,0.177,0.255,0.218,0.337,126.0,4.0,"['chicago house', 'disco house', 'acid house', 'funky house', 'house', 'hip house']","[ 2.35733919e-01  8.39246432e-01  2.37310318e-01  1.74806949e+00
  1.06136450e+00 -4.89639242e-02 -4.54172108e-01 -2.30612793e+00
  2.64687654e-01 -7.53722611e-01 -1.09843079e+00  4.36578651e-01
 -3.35991383e-01 -2.84017424e-01 -1.79413830e-03 -6.90668446e-01]",0.235733919,0.839246432,0.237310318,1.74806949,1.0613645,-0.0489639242,-0.454172108,-2.30612793,0.264687654,-0.753722611,-1.09843079,0.436578651,-0.335991383,-0.284017424,-0.0017941383,-0.690668446,0.6380656248551969,0.62925166
7dzAqPbgIqbBuSvz9j8wRH,Hear Me Out,Hear Me Out,"CASSIMM,Mahalia Fontaine",2024-09-20,160005,33,,2025-03-07T05:00:26Z,"tech house,funky house,disco house,latin house",Toolroom,0.736,0.945,6.0,-6.145,0.0,0.187,0.0144,0.0623,0.348,0.786,126.017,4.0,"['tech house', 'funky house', 'disco house', 'latin house']","[ 0.86665379  0.29475311  0.46634863  2.14126155  0.74373321  0.22144744
 -0.45229146 -2.18585551  0.24252026  0.1154594  -0.80871028 -0.29294007
 -0.94168988 -0.01636918 -0.12840091  0.24519745]",0.86665379,0.29475311,0.46634863,2.14126155,0.74373321,0.22144744,-0.45229146,-2.18585551,0.24252026,0.1154594,-0.80871028,-0.29294007,-0.94168988,-0.01636918,-0.12840091,0.24519745,0.7558869002462478,0.7092871
5se4SpUxbStmWGZngKWqLU,Let's Go Dancing,Let's Go Dancing,"Layton Giordani,Tiga,Audion",2024-10-04,228372,50,,2025-03-07T05:00:26Z,"techno,melodic techno,acid techno,tech house,electroclash,minimal techno",Armada Music,0.773,0.94,2.0,-4.518,1.0,0.053,0.000337,0.797,0.157,0.712,128.986,4.0,"['techno', 'melodic techno', 'acid techno', 'tech house', 'electroclash', 'minimal techno']","[ 0.62159465  0.18865839  0.46863075  1.88150815  0.78770304  0.16567091
 -0.35562396 -2.17243865  0.39337897 -0.28600018 -0.82860855 -0.04986785
 -0.96719164 -0.2432571   0.17214781 -0.0163265 ]",0.62159465,0.18865839,0.46863075,1.88150815,0.78770304,0.16567091,-0.35562396,-2.17243865,0.39337897,-0.28600018,-0.82860855,-0.04986785,-0.96719164,-0.2432571,0.17214781,-0.0163265,0.775670735293325,0.7782313
04GYAnoZJajIurWLcjTMIF,Horny,Horny,"San Pacho,TOBEHONEST",2024-09-06,182812,54,,2025-03-07T05:00:26Z,"latin house,tech house,bass house,g-house,house",Insomniac Records,0.667,0.929,1.0,-6.317,1.0,0.0532,0.00172,0.736,0.0227,0.354,128.006,4.0,"['latin house', 'tech house', 'bass house', 'g-house', 'house']","[ 0.5277369   0.44691797  0.20504211  1.93614104  1.05257046  0.16521011
 -0.56991806 -1.83938305 -0.20954413  0.18485689 -1.18846836  0.04977521
 -0.30665807  0.35145816 -0.5835524  -0.20542289]",0.5277369,0.44691797,0.20504211,1.93614104,1.05257046,0.16521011,-0.56991806,-1.83938305,-0.20954413,0.18485689,-1.18846836,0.04977521,-0.30665807,0.35145816,-0.5835524,-0.20542289,0.7800796798246717,0.74190474
4tDDGi78yN261vDDaOQlGD,Lola's Theme - Tripolism Remix,Lola's Theme (Tripolism Remix),"The Shapeshifters,Tripolism",2025-02-07,219261,49,,2025-03-07T05:00:26Z,"disco house,funky house,afro house,melodic house",Glitterbox Recordings,0.718,0.884,7.0,-4.231,0.0,0.0302,0.000324,0.349,0.115,0.805,124.014,4.0,"['disco house', 'funky house', 'afro house', 'melodic house']","[-0.04289975  0.6111054   0.39166009  1.8624731   0.90258175 -0.31424034
 -0.45246308 -2.45923311  0.47286344 -0.85491176 -0.97071277  0.53652111
 -0.5345099  -0.4926148   0.13018336 -0.68393697]",-0.04289975,0.6111054,0.39166009,1.8624731,0.90258175,-0.31424034,-0.45246308,-2.45923311,0.47286344,-0.85491176,-0.97071277,0.53652111,-0.5345099,-0.4926148,0.13018336,-0.68393697,0.6157427876759367,0.63836473
2vxsdAnntt6eGZJJRaLBF6,palm of my hands - Odd Mob Remix,palm of my hands (Odd Mob Remix),"John Summit,Odd Mob,venbee",2024-11-08,203636,64,,2025-03-07T05:00:26Z,"house,tech house,bass house,drum and bass,liquid funk",Experts Only/Darkroom Records,0.823,0.908,10.0,-4.07,0.0,0.0526,0.00273,0.0838,0.0754,0.554,132.013,4.0,"['house', 'tech house', 'bass house', 'drum and bass', 'liquid funk']","[ 0.89776168  0.97759851 -0.05365042  1.8932363   1.19005461  0.32147078
 -0.7915252  -1.81566877 -0.27962901  0.20784625 -1.0174534   0.16886321
 -0.1703504  -0.0269859  -0.37977078 -0.61231657]",0.89776168,0.97759851,-0.05365042,1.8932363,1.19005461,0.32147078,-0.7915252,-1.81566877,-0.27962901,0.20784625,-1.0174534,0.16886321,-0.1703504,-0.0269859,-0.37977078,-0.61231657,0.7516548789480343,0.70040494
4w8OjBEgU5TY5hFnnSry9B,Twin Fang,Twin Fang,"NXSTY,Coka Cobra",2024-06-28,198857,30,,2025-03-07T20:41:26Z,"bass house,g-house",Boom.Records,0.785,0.939,1.0,-5.587,0.0,0.132,0.00791,0.285,0.0632,0.345,140.029,4.0,"['bass house', 'g-house']","[-0.03855109  0.25440121  0.17245181  1.68237686  1.33746463  0.00355896
 -0.3249172  -1.75546962 -0.26635189 -0.14750254 -1.54205608  0.2235259
 -0.09865078  0.63398176 -0.69778352 -0.39257562]",-0.03855109,0.25440121,0.17245181,1.68237686,1.33746463,0.00355896,-0.3249172,-1.75546962,-0.26635189,-0.14750254,-1.54205608,0.2235259,-0.09865078,0.63398176,-0.69778352,-0.39257562,0.6630694447904802,0.6515172
57mQxyd8XulZLZz6u2PQWT,Basement Love,"Midnight Riot, Vol. 8",TOO YOUNG,2014-12-22,273600,12,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:25Z,nu disco,Midnight Riot,0.719,0.716,8.0,-6.687,0.0,0.0937,0.0472,0.294,0.0524,0.681,99.985,4.0,['nu disco'],"[ 0.60499924  1.58142233 -0.21194832  1.87855458  1.34216142  0.22517408
 -0.54894108 -1.91466987 -0.42409837 -0.18704301 -1.33783758  0.27351096
  0.23467934  0.0845961  -0.55407441 -1.2446897 ]",0.60499924,1.58142233,-0.21194832,1.87855458,1.34216142,0.22517408,-0.54894108,-1.91466987,-0.42409837,-0.18704301,-1.33783758,0.27351096,0.23467934,0.0845961,-0.55407441,-1.2446897,0.6017824787478284,0.6062804
1pKYYY0dkg23sQQXi0Q5zN,Around the World,Homework,Daft Punk,1997-01-17,429533,72,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:25Z,"french house,electronic,electro",Daft Life Ltd./ADA France,0.956,0.795,7.0,-5.311,1.0,0.15,0.00356,0.889,0.0906,0.841,121.294,4.0,"['french house', 'electronic', 'electro']","[ 0.68088607  0.06134465  0.18269527  1.72139555  0.8129115   0.3238919
 -0.60394674 -1.35304809 -0.30222992  0.32757647 -1.24200666 -0.02384893
 -0.28937115 -0.29564157 -0.29586743 -0.01168442]",0.68088607,0.06134465,0.18269527,1.72139555,0.8129115,0.3238919,-0.60394674,-1.35304809,-0.30222992,0.32757647,-1.24200666,-0.02384893,-0.28937115,-0.29564157,-0.29586743,-0.01168442,0.6740628246491913,0.622076
6j5T0yGmIKJt3T9IpMMdPZ,That DJ Made My Day - Angelo Ferreri 'Groove Insane' Mix,That DJ Made My Day,"DJ James Ingram,Angelo Ferreri",2017-04-13,375499,1,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:25Z,"funky house,disco house,nu disco,house",House Biscuits Music,0.813,0.963,6.0,-8.17,0.0,0.114,0.000459,0.55,0.108,0.784,124.008,4.0,"['funky house', 'disco house', 'nu disco', 'house']","[ 0.27889445  0.92751721  0.20063449  1.84482986  1.05593078 -0.05062857
 -0.49375816 -2.28375623  0.16980446 -0.55008381 -1.07155165  0.41502742
 -0.27116504 -0.21975184 -0.10838805 -0.73714609]",0.27889445,0.92751721,0.20063449,1.84482986,1.05593078,-0.05062857,-0.49375816,-2.28375623,0.16980446,-0.55008381,-1.07155165,0.41502742,-0.27116504,-0.21975184,-0.10838805,-0.73714609,0.7672935013486922,0.76253664
4jF8GAMRCOenL17cNnBDI0,Indo Silver Club,Homework,Daft Punk,1997-01-17,274733,39,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:25Z,"french house,electronic,electro",Daft Life Ltd./ADA France,0.886,0.847,11.0,-8.296,1.0,0.1,0.0888,0.937,0.087,0.443,126.163,4.0,"['french house', 'electronic', 'electro']","[ 0.68088607  0.06134465  0.18269527  1.72139555  0.8129115   0.3238919
 -0.60394674 -1.35304809 -0.30222992  0.32757647 -1.24200666 -0.02384893
 -0.28937115 -0.29564157 -0.29586743 -0.01168442]",0.68088607,0.06134465,0.18269527,1.72139555,0.8129115,0.3238919,-0.60394674,-1.35304809,-0.30222992,0.32757647,-1.24200666,-0.02384893,-0.28937115,-0.29564157,-0.29586743,-0.01168442,0.663235991086446,0.6127221
6nSOhDfZOulWp0pnEHFrnn,Burnin',Homework,Daft Punk,1997-01-17,414173,42,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:25Z,"french house,electronic,electro",Daft Life Ltd./ADA France,0.87,0.875,6.0,-8.501,0.0,0.205,0.192,0.357,0.0804,0.715,124.298,4.0,"['french house', 'electronic', 'electro']","[ 0.68088607  0.06134465  0.18269527  1.72139555  0.8129115   0.3238919
 -0.60394674 -1.35304809 -0.30222992  0.32757647 -1.24200666 -0.02384893
 -0.28937115 -0.29564157 -0.29586743 -0.01168442]",0.68088607,0.06134465,0.18269527,1.72139555,0.8129115,0.3238919,-0.60394674,-1.35304809,-0.30222992,0.32757647,-1.24200666,-0.02384893,-0.28937115,-0.29564157,-0.29586743,-0.01168442,0.653521407248691,0.6030346
2SCP5oOX5OSp5RT83h2rs0,Lola's Theme - Radio Edit,Lola's Theme,The Shapeshifters,2004-01-01,207066,55,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:25Z,"disco house,funky house",Glitterbox Recordings,0.753,0.835,5.0,-4.631,0.0,0.0533,0.000842,8.74e-05,0.13,0.669,123.943,4.0,"['disco house', 'funky house']","[ 0.31535175  0.39546788  0.54989347  1.93746489  0.81714287 -0.09020782
 -0.25887537 -2.56945026  0.64710352 -0.69268605 -0.83124512  0.10325354
 -0.93752757 -0.37960187  0.28227839 -0.12028542]",0.31535175,0.39546788,0.54989347,1.93746489,0.81714287,-0.09020782,-0.25887537,-2.56945026,0.64710352,-0.69268605,-0.83124512,0.10325354,-0.93752757,-0.37960187,0.28227839,-0.12028542,0.6799411693676332,0.7227393
11UUMbIJrYs4HvGnqcxAPE,Wasting My Time,Wasting My Time,"Dave Leatherman,Bruce Nolan",2021-05-28,298064,0,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:25Z,"nu disco,funky house,disco house",NightSpot Recordings,0.789,0.86,6.0,-5.73,1.0,0.047,0.00537,0.626,0.176,0.922,123.992,4.0,"['nu disco', 'funky house', 'disco house']","[ 0.41190092  0.79078603  0.29594621  1.91782812  0.99214906  0.01491948
 -0.35556394 -2.35119013  0.29003622 -0.52413837 -1.00010928  0.16000602
 -0.54679193 -0.22486921  0.00349412 -0.49508685]",0.41190092,0.79078603,0.29594621,1.91782812,0.99214906,0.01491948,-0.35556394,-2.35119013,0.29003622,-0.52413837,-1.00010928,0.16000602,-0.54679193,-0.22486921,0.00349412,-0.49508685,0.8074795824851901,0.80555123
6ryPKHgiz6MSGJ1wYqn28b,Da Fonk (feat. Joni),Da Fonk (feat. Joni),"Mochakk,Joni",2022-07-01,366141,65,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:25Z,"tech house,house",Nervous Records,0.776,0.798,9.0,-8.6,0.0,0.0907,0.01,0.793,0.116,0.428,127.007,4.0,"['tech house', 'house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.896665542574545,0.84475464
14S2VMZRhekYGluotZ4pqg,"Patadas de Ahogado / LATÍN MAFIA, HUMBE - Rework","Patadas de Ahogado / LATÍN MAFIA, HUMBE (Rework)",HUGEL,2024-02-22,186341,72,,2025-02-11T15:57:59Z,"latin house,afro house,tech house",HUGEL,0.706,0.629,1.0,-11.408,1.0,0.0444,0.159,0.34,0.0951,0.471,123.044,4.0,"['latin house', 'afro house', 'tech house']","[ 0.71791136  0.23461727  0.43925388  2.21308132  0.68980414  0.07897747
 -0.55839195 -2.07369963  0.15467051  0.14695164 -0.83561097 -0.20626054
 -0.90346815 -0.10437624 -0.22598307  0.06316914]",0.71791136,0.23461727,0.43925388,2.21308132,0.68980414,0.07897747,-0.55839195,-2.07369963,0.15467051,0.14695164,-0.83561097,-0.20626054,-0.90346815,-0.10437624,-0.22598307,0.06316914,0.7375627545934912,0.7116671
0SAsCb3wSijZXgBG3Dyw31,Wet State,Everything Is Burning,"Claude VonStroke,Nala",2021-09-03,303397,34,,2024-04-25T20:52:53Z,"tech house,minimal techno,indie dance",DIRTYBIRD,0.756,0.497,9.0,-10.924,0.0,0.0428,0.0409,0.764,0.0934,0.499,119.989,4.0,"['tech house', 'minimal techno', 'indie dance']","[ 0.42293571  0.15491082  0.4749568   1.70652634  0.85109889  0.26240889
 -0.30868795 -2.16622859  0.38670653 -0.04574677 -0.8930361  -0.0621539
 -0.8370711  -0.30862468  0.07243189  0.42812508]",0.42293571,0.15491082,0.4749568,1.70652634,0.85109889,0.26240889,-0.30868795,-2.16622859,0.38670653,-0.04574677,-0.8930361,-0.0621539,-0.8370711,-0.30862468,0.07243189,0.42812508,0.6374396645468643,0.6415187
025orqTVzganndkUT0M3B0,Dance To Keep From Crying - Extended Mix,Dance To Keep From Crying (Extended),"Cor.Ece,JKriv",2022-11-18,478947,0,,2023-10-13T21:55:19Z,"hip house,nu disco,disco house,funky house",Razor-N-Tape Digital,0.723,0.598,0.0,-8.526,1.0,0.0488,0.0189,0.204,0.0716,0.777,120.745,4.0,"['hip house', 'nu disco', 'disco house', 'funky house']","[ 0.21945976  0.82821977  0.22092098  1.80385032  0.97376873 -0.09057675
 -0.40047343 -2.22223982  0.23367332 -0.67622342 -1.0572466   0.43060795
 -0.31268442 -0.33908322  0.08562814 -0.73672207]",0.21945976,0.82821977,0.22092098,1.80385032,0.97376873,-0.09057675,-0.40047343,-2.22223982,0.23367332,-0.67622342,-1.0572466,0.43060795,-0.31268442,-0.33908322,0.08562814,-0.73672207,0.6158782565033721,0.61732394
5bPi6LAI7JfyjIIFzNA56d,Skandal,Skandal,Honey & Badger,2022-04-29,169133,0,,2022-05-09T23:00:10Z,"bass house,g-house,tech house",Do Not Duplicate Recordings,0.654,0.945,11.0,-5.681,0.0,0.0768,0.00099,0.63,0.175,0.677,127.029,4.0,"['bass house', 'g-house', 'tech house']","[ 0.34711742  0.33855414  0.33456293  1.91476758  1.1840179   0.17653075
 -0.27779277 -1.97626261 -0.15947149  0.19358468 -1.19763331 -0.0110912
 -0.46346833  0.54025978 -0.47743273  0.24562494]",0.34711742,0.33855414,0.33456293,1.91476758,1.1840179,0.17653075,-0.27779277,-1.97626261,-0.15947149,0.19358468,-1.19763331,-0.0110912,-0.46346833,0.54025978,-0.47743273,0.24562494,0.8423584815921018,0.76679105
